code,name,bucket,estab,years,scale,company,ftype,index_name,managers,cur_start,tenure,mgr_changes_5y,fee_now,sgzt,cagr1,cagr3,cagr5,cagr8,cagr10,cagr_since,vol5,mdd5,mdd10,mdd_all,max_year_key,max_year,sharpe1y,latest,siblings,a5,a10,asince,r5_api,r10_api,rsince_api,score,selected
675111,西部利得汇享债券A,债券/固收,2017-03-10,9.5195,117.5723,西部利得基金,债券型-混合一级,,"严志勇,李安然",2021-04-21,5.4045,0,0.05%,限大额,3.5507,4.5491,3.8620,5.2741,,5.1710,1.5872,-1.9764,-1.9764,-1.9764,2019,9.4964,1.4833,2026-09-16,['675113'],3.8620,4.9165,5.1711,20.8600,61.5994,61.6000,59.2,
002351,易方达裕祥回报债券A,债券/固收,2016-01-22,10.6502,241.5948,易方达基金,债券型-混合二级,,"王晓晨,王丹",2025-07-12,1.1800,4,0.10%,开放申购,1.9408,4.6679,3.2888,7.7075,6.7920,6.6406,3.9381,-7.8645,-7.8645,-7.8645,2019,23.2413,0.1794,2026-09-16,['017420'],3.2885,6.7713,6.6407,17.5600,92.5504,98.3300,59.2,
110035,易方达双债增强债券A,债券/固收,2011-12-01,14.7926,37.8295,易方达基金,债券型-混合一级,,田鑫,2025-07-12,1.1800,3,0.08%,开放申购,0.7419,3.7140,3.4664,7.9386,6.2936,6.8186,4.6531,-8.3991,-9.8370,-9.8370,2021,18.9723,-0.4175,2026-09-16,['110036'],3.4671,6.2936,6.8187,18.5800,84.1075,165.3200,58.6,
206018,鹏华产业债债券A,债券/固收,2013-02-06,13.6071,45.1854,鹏华基金,债券型-混合一级,,祝松,2014-03-14,12.5092,0,0.08%,限大额,2.8742,4.5250,3.8394,4.8938,4.5950,5.5529,1.9936,-2.2358,-4.7487,-4.7487,2014,18.6544,1.0446,2026-09-16,[],3.7690,4.5950,5.5543,20.3200,,108.6600,58.5,
100018,富国天利增长债券A,债券/固收,2003-12-02,22.7899,89.6263,富国基金,债券型-混合一级,,黄纪亮,2015-03-13,11.5127,0,0.12%,开放申购,2.9345,3.3965,3.2973,4.3941,3.9491,7.1670,1.1055,-2.0900,-3.6395,-9.3561,2007,38.3001,1.7345,2026-09-16,['017534'],3.2973,3.9467,7.1670,17.6100,47.2678,384.2700,57.9,
217024,招商安盈债券A,债券/固收,2012-08-20,14.0726,35.7734,招商基金,债券型-混合二级,,"尹晓红,蔡振",2021-08-05,5.1143,0,0.08%,开放申购,2.3805,4.5567,3.8877,5.9111,4.8221,3.6705,3.8161,-4.3451,-4.3451,-40.4052,2014,28.5291,0.4488,2026-09-16,['012233'],3.8482,4.8221,5.9521,20.7800,,125.6100,57.3,
110008,易方达稳健收益债券B,债券/固收,2005-09-19,20.9911,163.2665,易方达基金,债券型-混合二级,,胡剑,2012-02-29,14.5462,0,0.08%,开放申购,1.4525,4.1449,3.0659,5.5374,4.9012,6.4511,4.0452,-4.6801,-4.6801,-6.9371,2014,30.4771,-0.0126,2026-09-16,"['110007', '008008']",3.0661,4.8814,6.4752,16.3000,61.0586,273.2300,56.5,
000118,广发聚鑫债券A,债券/固收,2013-06-05,13.2813,78.4676,广发基金,债券型-混合二级,,张芊,2015-07-24,11.1485,0,0.08%,限大额,-3.0245,2.9303,2.2990,6.8555,5.2030,7.8517,5.0872,-6.7869,-11.1284,-16.3507,2014,39.1807,-0.9929,2026-09-16,['000119'],2.3271,5.1834,8.0369,12.1900,65.7566,179.1800,55.6,
121012,国投瑞银优化增强债券A/B,债券/固收,2010-09-08,16.0219,49.8750,国投瑞银基金,债券型-混合二级,,"杨枫,綦缚鹏",2023-06-15,3.2553,3,0.08%,开放申购,3.9152,4.0708,3.6069,5.0518,5.0483,6.2489,3.3743,-5.0527,-5.0527,-7.6999,2014,31.8313,0.9441,2026-09-16,[],3.5020,5.0483,6.2687,18.7800,,164.8900,55.3,
202107,南方广利回报债券C,债券/固收,2010-11-03,15.8686,44.4772,南方基金,债券型-混合二级,,"刘文良,王润栋",2025-09-19,0.9911,1,0.00%,开放申购,18.3691,12.8587,5.6233,8.0013,5.4236,6.2238,13.1097,-23.2882,-23.2882,-29.1869,2014,43.5688,1.0854,2026-09-16,[],5.0250,5.4236,6.1855,27.7800,,159.1900,53.6,
005159,华泰保兴尊合债券A,债券/固收,2017-11-21,8.8186,44.8314,华泰保兴基金,债券型-混合一级,,张挺,2017-11-21,8.8186,0,0.08%,开放申购,1.7118,4.2972,3.6878,4.9257,,5.0289,1.5561,-1.5461,-1.5461,-1.5461,2019,9.4769,0.1523,2026-09-16,['005160'],3.6878,4.4218,5.0289,19.8500,54.1392,54.1400,53.5,
000014,华夏聚利债券A,债券/固收,2013-03-19,13.4949,6.7803,华夏基金,债券型-混合一级,,"武文琦,陆晓天",2026-01-26,0.6379,1,0.06%,开放申购,9.5324,8.3093,4.2585,9.0965,6.5991,6.1566,9.1676,-20.1302,-20.1302,-20.1302,2020,25.6860,1.0452,2026-09-16,[],4.1848,6.5991,6.1762,22.7500,,124.5100,53.3,
320021,诺安双利债券发起A,债券/固收,2012-11-29,13.7960,32.8369,诺安基金,债券型-混合二级,,"潘飞,吕磊",2024-08-26,2.0561,7,0.08%,开放申购,5.2946,2.5700,1.3183,5.9911,7.0867,7.8154,3.5553,-7.8360,-7.8360,-19.0031,2018,35.7542,0.8353,2026-09-16,['026876'],1.3188,7.0642,7.8154,6.7700,97.8977,182.4000,53.3,
161908,万家添利债券(LOF)C,债券/固收,2011-06-02,15.2909,1.2182,万家基金,债券型-混合一级,,陈佳昀,2017-09-13,9.0075,0,0.00%,限大额,0.7580,4.0910,3.7623,6.4048,5.0595,4.8063,5.5852,-7.0982,-9.5274,-18.2071,2019,18.2578,-0.5268,2026-09-16,[],3.4129,5.0595,6.3529,18.2700,,156.4600,53.2,
000184,工银添福债券A,债券/固收,2013-10-31,12.8761,59.5603,工银瑞信基金,债券型-混合二级,,郭雪松,2021-02-25,5.5551,0,0.08%,开放申购,4.5253,6.4431,5.1138,4.6103,3.3459,6.8018,6.1900,-8.0264,-8.2493,-8.2493,2014,44.2672,1.5847,2026-09-16,['000185'],4.7988,3.3459,6.8215,26.4100,,133.8900,52.6,
002586,金鹰添利信用债债券A,债券/固收,2017-02-22,9.5633,2.2018,金鹰基金,债券型-混合一级,,周雅雯,2023-03-17,3.5017,3,0.08%,开放申购,6.4746,7.6046,5.0222,5.9764,,5.6172,8.8778,-15.0631,-15.0631,-15.0631,2025,21.3972,0.3165,2026-09-16,"['002587', '022105']",5.0217,5.3654,5.6173,27.7600,68.6476,68.6500,52.5,
004451,汇添富双鑫添利债券A,债券/固收,2017-04-20,9.4073,98.6162,汇添富基金,债券型-混合二级,,"徐一恒,吴江宏",2022-08-10,4.1013,1,0.08%,开放申购,2.0847,5.2577,3.7771,5.5686,,5.1225,3.5582,-3.7312,-7.7827,-7.7827,2020,14.1820,0.0680,2026-09-16,"['025178', '004452']",3.7776,4.8117,5.1224,20.3700,59.9917,59.9900,52.0,
360008,光大增利收益债券A,债券/固收,2008-10-29,17.8809,27.5257,光大保德信基金,债券型-混合一级,,黄波,2019-11-05,6.8638,0,0.10%,开放申购,0.7013,4.7604,4.5327,5.4519,4.6628,4.6895,3.5813,-5.4416,-5.4416,-13.2296,2014,11.6150,-0.3032,2026-09-16,['360009'],4.4197,4.6628,4.6953,24.1400,,127.1500,51.7,
470058,汇添富可转换债券A,债券/固收,2011-06-17,15.2498,15.8599,汇添富基金,债券型-混合二级,,"吴江宏,胡奕",2021-02-03,5.6153,0,0.08%,开放申购,3.3979,8.3354,2.8566,8.8165,7.0027,6.9762,12.0082,-25.0627,-25.0627,-52.1603,2014,82.1733,0.1056,2026-09-16,"['025413', '470059']",2.8561,6.9867,6.9763,15.1200,96.4714,179.6600,51.4,
000668,国寿安保尊享债券A,债券/固收,2014-07-24,12.1478,11.3920,国寿安保基金,债券型-混合一级,,高鑫,2022-12-15,3.7536,1,0.08%,限大额,3.5567,5.1932,4.2809,4.1673,3.8978,5.3366,1.8417,-1.3708,-1.8048,-6.2651,2015,11.0215,0.9901,2026-09-16,['000669'],4.2814,3.8897,5.3367,23.3200,46.4626,88.0600,51.1,
519669,银河领先债券A,债券/固收,2012-11-29,13.7960,15.0748,银河基金,债券型-混合一级,,蒋磊,2021-11-12,4.8433,1,0.04%,开放申购,2.0467,4.6607,3.8072,4.0692,4.1002,5.3636,1.6101,-1.8697,-1.9290,-1.9290,2014,14.1340,0.5738,2026-09-16,[],3.7759,4.1002,5.3585,20.3600,,105.4700,50.8,
100035,富国优化增强债券A/B,债券/固收,2009-06-10,17.2676,41.5888,富国基金,债券型-混合二级,,张育浩,2025-11-21,0.8186,4,0.08%,开放申购,5.3333,11.7511,5.0658,6.2842,5.1785,5.9665,10.3468,-20.1848,-20.9163,-20.9163,2014,23.2342,0.5918,2026-09-16,[],4.9262,5.1785,5.9721,27.1800,,172.2700,50.1,
240018,华宝可转债债券A,债券/固收,2011-04-27,15.3895,7.8515,华宝基金,债券型-混合一级,,李栋梁,2016-06-01,10.2916,0,0.08%,开放申购,4.4579,9.2370,4.0278,11.1673,6.9875,4.5548,14.2004,-26.9394,-26.9394,-64.2937,2014,62.5792,0.1337,2026-09-16,"['025259', '008817']",4.0281,6.9801,4.5548,21.8300,96.3494,98.4700,50.1,
000130,大成景兴信用债债券A,债券/固收,2013-06-04,13.2841,7.2688,大成基金,债券型-混合一级,,孙丹,2020-10-15,5.9192,0,0.08%,开放申购,2.3046,3.9760,3.5455,4.1890,4.0876,5.9078,1.6969,-2.7828,-3.7813,-11.9865,2014,28.2316,1.1850,2026-09-16,['000131'],3.3797,4.0876,5.9041,18.0800,,114.2600,48.7,
320004,诺安优化收益债券C,债券/固收,2006-07-17,20.1670,8.7804,诺安基金,债券型-混合一级,,张立,2021-11-13,4.8405,1,0.00%,开放申购,2.3981,3.8188,2.0692,8.4753,6.6647,6.6311,5.0979,-10.4599,-10.8749,-12.4276,2014,24.4974,0.7673,2026-09-16,['024765'],2.0686,6.6709,6.6310,10.7800,90.7485,265.0300,48.7,
217022,招商产业债券A,债券/固收,2012-03-21,14.4887,132.3603,招商基金,债券型-混合一级,,刘万锋,2025-03-22,1.4867,2,0.08%,限大额,1.6331,2.6719,3.1476,4.2427,4.2785,6.0391,0.6700,-2.0154,-2.0154,-6.6732,2014,21.4160,0.6974,2026-09-16,['001868'],3.1475,4.2785,6.0392,16.7600,52.0358,133.8700,48.3,
240012,华宝增强收益债券A,债券/固收,2009-02-17,17.5770,10.4504,华宝基金,债券型-混合二级,,曾健飞,2023-03-04,3.5373,1,0.08%,开放申购,8.8869,13.4793,6.8850,6.4450,5.0196,5.2582,14.0602,-23.7324,-23.7324,-23.7324,2025,31.0607,0.4240,2026-09-16,['240013'],6.3067,5.0196,5.1711,35.7700,,142.5900,47.3,
040022,华安可转债债券A,债券/固收,2011-06-22,15.2361,8.9268,华安基金,债券型-混合二级,,"周益鸣,卢维捷",2023-11-10,2.8501,1,0.08%,限大额,-1.6838,5.6397,4.6337,8.9475,5.8188,4.9967,10.2068,-16.4211,-19.6787,-59.1169,2014,77.1739,-0.4013,2026-09-16,['040023'],4.2526,5.8188,5.0294,23.1500,,111.2000,47.1,
050023,博时天颐债券A,债券/固收,2012-02-29,14.5462,4.9932,博时基金,债券型-混合二级,,"李重阳,罗霄",2024-02-02,2.6201,3,0.08%,开放申购,4.3574,7.7724,4.1062,5.2999,5.1601,5.7393,9.1422,-14.9320,-16.8109,-22.8286,2014,41.5650,0.2052,2026-09-16,"['023972', '050123']",4.1066,5.1412,5.7393,22.2900,65.0940,125.1900,47.0,
050011,博时信用债券A/B,债券/固收,2009-06-10,17.2676,39.5538,博时基金,债券型-混合二级,,过钧,2009-06-10,17.2676,0,0.08%,限大额,4.2337,7.9394,1.7250,6.8556,5.2952,8.5034,11.1059,-23.2505,-25.1949,-25.1949,2014,87.6192,0.1494,2026-09-16,[],1.7254,5.2528,8.5034,8.9300,66.8532,309.2800,46.9,
160513,博时稳健回报债券(LOF)A,债券/固收,2011-06-10,15.2690,24.6435,博时基金,债券型-混合一级,,"罗霄,高晖",2023-10-20,2.9076,2,0.08%,开放申购,2.8607,4.3088,3.5655,6.0063,4.1000,5.7291,2.3232,-2.8289,-10.8144,-10.8144,2014,31.5690,0.4897,2026-09-16,['160514'],3.3832,4.1000,5.7166,18.1000,,133.6900,46.6,
240003,华宝宝康债券A,债券/固收,2003-07-15,23.1732,33.1882,华宝基金,债券型-混合一级,,李栋梁,2012-02-29,14.5462,0,0.08%,开放申购,2.1469,3.3176,3.0839,3.8794,3.7341,5.4315,1.3256,-1.2730,-2.2263,-9.3025,2007,27.6379,0.4587,2026-09-16,"['025307', '007964']",3.0838,3.7317,5.4319,16.4000,44.2496,240.6700,46.5,
165517,中信保诚双盈债券(LOF)A,债券/固收,2012-04-13,14.4257,27.8586,中信保诚基金,债券型-混合一级,,"杨立春,韩海平",2019-08-27,7.0554,0,0.08%,开放申购,3.3241,3.5071,2.7323,3.6279,3.5427,3.3270,2.2492,-3.8217,-3.8217,-36.9483,2014,29.1339,0.5023,2026-09-16,"['020962', '023611']",2.7325,3.5519,7.2219,14.4300,41.7688,173.4400,46.0,
005138,前海开源弘丰债券A,债券/固收,2018-03-27,8.4736,3.5476,前海开源基金,债券型-混合二级,,"史延,田维",2024-01-09,2.6858,3,0.08%,开放申购,7.0701,5.7050,2.4417,6.4353,,6.6570,3.6706,-8.2320,-15.6712,-15.6712,2019,44.6687,1.7096,2026-09-16,['005139'],2.4418,5.6130,6.6568,12.8200,72.6522,72.6500,45.6,
000122,汇添富实业债债券A,债券/固收,2013-06-14,13.2567,50.9720,汇添富基金,债券型-混合一级,,"徐一恒,吴江宏,胡奕",2024-06-28,2.2177,2,0.10%,开放申购,4.1899,6.7630,4.7956,4.8747,3.8777,5.5555,3.7680,-7.1305,-7.1305,-7.1305,2014,21.2757,0.6853,2026-09-16,['000123'],4.7706,3.8777,5.5518,26.2400,,104.6800,45.5,
380009,中银添利债券发起A,债券/固收,2013-02-04,13.6126,33.4612,中银基金,债券型-混合二级,,陈玮,2014-12-31,11.7098,0,0.08%,开放申购,1.7055,3.4690,2.8748,3.8998,3.9979,5.5194,1.4597,-2.5828,-2.5828,-4.2636,2014,17.5403,0.1329,2026-09-16,"['005852', '007100']",2.8740,3.9905,5.5192,15.2200,47.8896,107.7800,45.2,
000406,汇添富双利增强债券A,债券/固收,2013-12-03,12.7858,59.7148,汇添富基金,债券型-混合二级,,"邵佳民,丁云波",2024-05-09,2.3546,5,0.10%,开放申购,11.4639,8.9863,3.8357,5.1084,4.6315,5.6243,4.7940,-9.8300,-10.9732,-10.9732,2025,16.0611,1.4862,2026-09-16,"['021772', '025414', '000407']",3.8362,4.6315,5.6244,20.7100,57.2630,101.3000,45.1,
420102,天弘永利债券B,债券/固收,2008-04-18,18.4120,105.4953,天弘基金,债券型-混合二级,,"张寓,杜广",2026-02-09,0.5996,5,0.08%,开放申购,1.9861,3.5711,2.6500,6.5990,5.1475,5.5778,3.2156,-3.4079,-5.4212,-5.9599,2015,15.1533,0.2459,2026-09-16,"['002794', '009610', '420002']",2.6678,5.1526,5.5912,14.0700,65.2723,172.2900,44.8,
040012,华安强化收益债券A,债券/固收,2009-04-13,17.4264,11.3427,华安基金,债券型-混合二级,,郑伟山,2022-09-16,4.0000,1,0.08%,开放申购,-4.6761,6.8562,3.7044,5.2078,4.5737,6.3669,9.3367,-12.6472,-12.6472,-12.6472,2014,33.0514,-0.4696,2026-09-16,['040013'],3.6930,4.5737,6.4491,19.8800,,197.1600,44.7,
161010,富国天丰强化债券(LOF)A,债券/固收,2008-10-24,17.8946,8.2978,富国基金,债券型-混合一级,,张明凯,2020-10-26,5.8891,0,0.08%,开放申购,-1.9028,6.1781,3.8118,5.8944,4.4798,6.1310,7.7914,-10.6624,-10.6624,-10.6624,2015,18.4798,-0.2814,2026-09-16,[],3.5699,4.4798,6.0835,19.1700,,187.7100,44.2,
128112,国投瑞银优化增强债券C,债券/固收,2010-09-08,16.0219,11.9802,国投瑞银基金,债券型-混合二级,,"杨枫,綦缚鹏",2023-06-15,3.2553,3,0.00%,开放申购,3.4994,3.6323,3.1828,4.6277,4.6714,5.8436,3.3748,-5.2007,-5.2007,-8.0040,2014,31.1483,0.7017,2026-09-16,"['023789', '023790']",3.1828,4.6579,5.8435,16.9600,57.6588,148.4100,43.0,
003275,国联安添利增长债A,债券/固收,2016-09-29,9.9630,6.9225,国联安基金,债券型-混合二级,,邹新进,2021-12-22,4.7337,1,0.07%,开放申购,-0.7209,4.2162,3.7944,4.7874,,4.9906,6.5027,-9.0533,-9.0533,-9.0533,2025,11.0488,-0.4246,2026-09-16,['003276'],3.7948,4.9717,4.9905,20.4700,62.4507,62.4500,43.0,
217023,招商信用增强债券A,债券/固收,2012-07-20,14.1574,207.4339,招商基金,债券型-混合二级,,"滕越,夏里鹏",2025-04-01,1.4593,1,0.08%,限大额,2.7166,5.1169,4.1654,4.6709,3.4130,5.0339,3.0606,-3.9527,-8.3840,-10.0506,2014,20.3245,0.6297,2026-09-16,['007951'],4.2102,3.4130,5.0887,22.9000,,101.9200,42.9,
003458,嘉实稳宏债券A,债券/固收,2017-06-02,9.2895,11.9133,嘉实基金,债券型-混合二级,,赖礼辉,2021-01-18,5.6591,0,0.08%,开放申购,9.7487,7.9441,2.2755,8.4399,,6.5542,14.5592,-26.3475,-26.3475,-26.3475,2025,28.2633,0.4296,2026-09-16,"['024213', '003459']",2.2760,6.0747,6.5542,11.9100,80.3500,80.3500,42.4,
485111,工银瑞信双利债券A,债券/固收,2010-08-16,16.0849,49.9776,工银瑞信基金,债券型-混合二级,,"徐博文,李昱",2026-02-11,0.5941,3,0.08%,限大额,4.3956,4.1676,3.1190,4.5575,4.0822,6.0686,2.8875,-3.5122,-5.0539,-5.0539,2014,21.1785,0.7562,2026-09-16,['485011'],3.1192,4.0822,6.0685,16.6000,49.1987,157.9600,41.5,
470018,汇添富双利债券A,债券/固收,2011-01-26,15.6386,90.1667,汇添富基金,债券型-混合二级,,"吴江宏,陈思行",2024-03-29,2.4668,1,0.08%,开放申购,3.4799,5.5465,3.0006,5.9416,4.7116,5.6385,3.8316,-6.3098,-6.5864,-16.9860,2014,22.2117,0.3646,2026-09-16,"['025354', '000692']",3.0005,4.6975,5.6385,15.9300,58.2571,135.8000,41.3,
050111,博时信用债券C,债券/固收,2009-06-10,17.2676,12.5584,博时基金,债券型-混合二级,,过钧,2009-06-10,17.2676,0,0.00%,限大额,3.8691,7.5499,1.3645,6.4817,4.9253,8.1133,11.0991,-23.8208,-25.8324,-25.8324,2014,86.9036,0.1143,2026-09-16,['960027'],1.3643,4.8824,8.1133,7.0100,61.0748,284.6000,41.0,
590009,中邮稳定收益债券A,债券/固收,2012-11-21,13.8179,114.6761,中邮基金,债券型-混合一级,,"闫宜乘,衣瑛杰,肖雨晨",2025-09-01,1.0404,4,0.08%,开放申购,2.3097,3.8727,3.7801,4.0194,3.6662,5.0467,1.3693,-2.4699,-2.7919,-2.7919,2014,13.9226,0.5651,2026-09-16,['590010'],3.7793,3.6574,5.0466,20.3800,43.2200,97.4500,40.9,
000189,易方达丰华债券A,债券/固收,2016-01-13,10.6749,92.3514,易方达基金,债券型-混合二级,,"王成,李中阳",2022-03-22,4.4873,1,0.08%,开放申购,4.7774,5.0784,2.6182,5.4455,4.9710,4.8823,4.8431,-8.2852,-8.2852,-8.2852,2020,17.2578,0.5869,2026-09-16,['006867'],2.6174,5.3219,5.2105,13.7900,67.9521,71.9800,40.5,
006618,长江可转债债券A,债券/固收,2018-12-25,7.7262,2.4621,长江证券(上海)资管,债券型-混合二级,,漆志伟,2018-12-25,7.7262,0,0.08%,开放申购,-1.2299,4.7453,2.0826,,,6.8097,11.2678,-21.2903,-21.2903,-21.2903,2021,22.4613,-0.2865,2026-09-16,['006619'],2.0834,5.2217,6.8096,10.8600,66.3611,66.3600,40.2,
519680,交银增利债券A/B,债券/固收,2008-03-31,18.4613,28.2831,交银施罗德基金,债券型-混合一级,,魏玉敏,2024-11-23,1.8125,2,0.08%,开放申购,3.7302,4.2975,3.4940,4.7434,3.9675,5.3658,1.8214,-4.3256,-5.0642,-14.1880,2014,19.5165,1.3148,2026-09-16,[],3.4933,3.9624,5.3653,18.7300,47.4899,162.4400,40.2,
161019,富国新天锋债券(LOF)A,债券/固收,2012-05-07,14.3600,14.4116,富国基金,债券型-混合一级,,"武磊,张文昭",2026-02-26,0.5530,1,0.08%,开放申购,3.4123,4.2077,3.6711,4.8954,4.0470,5.4277,2.2794,-3.1414,-3.1414,-3.1512,2015,11.1337,0.5723,2026-09-16,[],3.5612,4.0470,5.4131,19.1200,,113.1900,40.0,
100058,富国产业债券A,债券/固收,2011-12-05,14.7817,32.5551,富国基金,债券型-混合一级,,武磊,2024-08-07,2.1081,1,0.08%,开放申购,2.4605,3.3679,3.3412,4.2035,3.8114,5.0342,0.7320,-1.5419,-2.6820,-5.5973,2014,15.3870,1.8710,2026-09-16,['007075'],3.3411,3.8114,5.0341,17.8600,45.3612,106.6800,39.9,
165509,中信保诚增强收益债券(LOF)A,债券/固收,2010-09-29,15.9644,16.1155,中信保诚基金,债券型-混合二级,,吴秋君,2023-11-06,2.8611,2,0.08%,开放申购,3.5589,5.8763,2.0554,5.8609,5.0958,6.3699,8.6700,-16.5612,-16.5612,-16.5612,2014,24.6632,0.2709,2026-09-16,['022251'],2.1312,5.3662,6.5531,11.1200,68.6604,175.4700,39.3,
163005,长信利众债券(LOF)C,债券/固收,2013-02-04,13.6126,10.2708,长信基金,债券型-混合一级,,刘婧,2023-03-07,3.5291,1,0.00%,开放申购,2.1106,3.2654,3.1634,4.5130,3.7363,3.0079,1.6969,-2.2474,-5.2562,-24.5625,2014,16.7782,0.2819,2026-09-16,"['023574', '163007']",3.1634,3.7300,5.5237,16.8500,44.2263,107.9000,38.9,
004952,兴全恒益债券A,债券/固收,2017-09-20,8.9884,62.1266,兴证全球基金,债券型-混合二级,,"张睿,徐留明",2021-12-20,4.7392,1,0.08%,限大额,2.4701,4.7223,3.3288,5.6584,,5.2846,6.8341,-11.1667,-11.1667,-11.1667,2019,13.9138,0.1173,2026-09-16,['004953'],3.3289,4.7373,5.2844,17.7900,58.8603,58.8600,38.6,
530017,建信双息红利债券A,债券/固收,2011-12-13,14.7598,22.3607,建信基金,债券型-混合二级,,尹润泉,2021-11-10,4.8487,2,0.08%,限大额,4.1892,6.8619,4.6230,4.3008,3.0889,6.1431,12.6473,-23.5544,-23.5544,-23.5544,2014,28.7695,0.7266,2026-09-16,"['960029', '531017']",4.6391,3.0889,6.1940,25.4500,,142.7900,38.5,
164703,汇添富纯债(LOF)A,债券/固收,2013-11-06,12.8597,9.4157,汇添富基金,债券型-混合一级,,"晏建军,曾丽琼",2024-11-19,1.8234,2,0.08%,开放申购,3.4409,3.2187,3.0757,3.3897,-0.8106,2.4559,1.0680,-1.8888,-32.9530,-32.9530,2015,24.4288,3.0968,2026-09-16,['023406'],3.0750,3.3042,6.0943,16.3500,38.4143,113.9900,38.3,
001862,东方红收益增强债券A,债券/固收,2015-11-02,10.8720,19.0909,东方红资产管理,债券型-混合二级,,孔令超,2024-03-05,2.5325,1,0.08%,开放申购,-0.8994,8.3104,4.0254,5.9388,4.7119,4.7584,9.0093,-15.7132,-15.7132,-15.7132,2019,17.4383,-0.4106,2026-09-16,['001863'],4.0247,4.6919,4.7581,21.8100,58.1724,65.7600,37.9,
340009,兴全磐稳增利债券A,债券/固收,2009-07-23,17.1499,5.0948,兴证全球基金,债券型-混合一级,,张睿,2015-12-14,10.7570,0,0.08%,限大额,1.6138,3.8419,3.3436,4.3448,3.9312,5.3594,3.8763,-7.2905,-7.2905,-8.6069,2014,36.1414,0.0000,2026-09-16,['007398'],3.3429,3.9242,5.3594,17.8700,46.9487,144.8200,37.4,
006061,红土创新增强收益债券A,债券/固收,2018-07-25,8.1451,4.6163,红土创新基金,债券型-混合二级,,"陈若劲,艾雪晗",2025-07-15,1.1718,1,0.08%,开放申购,0.5823,3.4546,3.4554,5.3485,,5.3037,3.6150,-5.1999,-5.3956,-5.3956,2021,9.2449,-0.4442,2026-09-16,['006064'],3.4549,4.2991,5.3039,18.5100,52.3368,52.3400,36.7,
163819,中银信用增利债券(LOF)A,债券/固收,2012-03-12,14.5133,19.6946,中银基金,债券型-混合一级,,"白洁,武苇杭",2025-03-26,1.4757,2,0.08%,开放申购,2.7191,4.5702,3.1718,4.5659,3.8630,5.5193,1.9407,-4.0219,-4.0219,-7.7619,2014,17.0857,0.8587,2026-09-16,['010871'],3.1723,3.8630,5.5192,16.9000,46.0860,118.0800,36.2,
530020,建信转债增强债券A,债券/固收,2012-05-29,14.2998,4.1692,建信基金,债券型-混合二级,,"吕怡,赵荣杰",2025-09-05,1.0294,3,0.08%,开放申购,9.2943,9.6628,3.3901,7.5585,4.2245,9.8057,15.7118,-28.7101,-28.7101,-28.7101,2014,96.2782,0.3513,2026-09-16,['531020'],3.3902,4.1914,9.8057,18.1400,50.7717,281.0000,35.8,
164208,天弘丰利债券(LOF)E,债券/固收,2011-11-23,14.8145,14.3142,天弘基金,债券型-混合一级,,"胡东,曹渝",2025-12-27,0.7201,5,0.06%,开放申购,2.9961,3.2885,2.9103,4.4104,4.0821,3.5675,3.5460,-6.2101,-6.2101,-32.2092,2021,13.2631,1.4597,2026-09-16,"['015563', '022557']",2.9097,4.0775,6.3941,15.4200,49.1313,150.4800,35.7,
217018,招商安瑞进取债券A,债券/固收,2011-03-17,15.5017,19.4632,招商基金,债券型-混合二级,,"况冲,黄晓婷",2026-01-29,0.6297,2,0.08%,限大额,8.6606,8.6588,4.4957,5.4069,3.9480,6.1077,13.2010,-26.9369,-26.9369,-26.9369,2014,41.0359,0.7522,2026-09-16,[],4.3574,3.9480,6.1537,23.7700,,152.3700,35.3,
750002,安信目标收益债券A,债券/固收,2012-09-25,13.9740,12.2767,安信基金,债券型-混合一级,,黄琬舒,2025-07-15,1.1718,3,0.08%,开放申购,2.7248,6.1602,5.1198,4.2199,3.0247,3.1886,2.8842,-4.9558,-11.2322,-11.2322,2021,12.0471,-1.4015,2026-09-16,['750003'],3.8052,3.0247,5.4529,20.5300,,110.0000,35.2,
